Date,Open,High,Low,Close,Adj Close,Volume
2016-02-22,32.869999,34.700001,32.869999,34.450001,32.928646,11544000
2016-02-23,33.919998,34.610001,32.910000,32.919998,31.466204,9719600
2016-02-24,32.099998,33.040001,31.820000,32.959999,31.504442,10965300
2016-02-25,33.070000,33.349998,31.969999,33.060001,31.600023,10299600
2016-02-26,33.860001,34.810001,33.820000,34.119999,32.613205,11003000
2016-02-29,34.570000,34.590000,33.580002,33.830002,32.336018,10521700
2016-03-01,34.070000,34.750000,33.340000,34.459999,32.938198,11581000
2016-03-02,34.279999,36.509998,34.099998,36.490002,34.878551,16943700
2016-03-03,36.500000,38.810001,36.320000,38.560001,36.857136,20198300
2016-03-04,38.919998,41.680000,38.799999,41.119999,39.304081,24819100
2016-03-07,41.250000,42.450001,40.900002,41.400002,39.571720,17548300
2016-03-08,41.200001,41.250000,38.560001,38.619999,36.914486,14129300
2016-03-09,39.349998,39.720001,38.380001,39.049999,37.325497,13347800
2016-03-10,38.869999,39.139999,38.360001,39.029999,37.306377,10853400
2016-03-11,39.799999,40.660000,39.730000,40.520000,38.730579,13656300
2016-03-14,39.700001,40.459999,39.389999,40.009998,38.243103,9316700
2016-03-15,39.209999,39.849998,38.820000,39.830002,38.071049,7838800
2016-03-16,40.240002,41.970001,40.180000,41.869999,40.020954,10151400
2016-03-17,42.400002,43.779999,42.189999,43.009998,41.110615,12435000
2016-03-18,43.590000,44.400002,42.450001,43.020000,41.120174,20946200
2016-03-21,42.730000,43.410000,42.160000,42.580002,40.699604,8409600
2016-03-22,42.250000,42.779999,41.910000,41.919998,40.068756,8245300
2016-03-23,41.290001,41.680000,39.810001,39.849998,38.090164,11232700
2016-03-24,38.930000,40.099998,38.529999,40.040001,38.271782,9218300
2016-03-28,40.099998,40.150002,39.020000,39.680000,37.927673,6647600
2016-03-29,39.020000,39.730000,38.560001,39.619999,37.870323,8079600
2016-03-30,40.480000,40.759998,39.570000,40.080002,38.310013,7777000
2016-03-31,39.959999,40.540001,39.700001,40.270000,38.491619,9353100
2016-04-01,39.389999,39.919998,38.790001,39.779999,38.023258,9090500
2016-04-04,39.790001,40.340000,38.980000,39.099998,37.373291,8663000
2016-04-05,38.750000,39.290001,38.189999,39.040001,37.315937,7838100
2016-04-06,39.400002,40.980000,39.169998,40.750000,38.950417,9655600
2016-04-07,40.430000,41.029999,39.740002,40.310001,38.529854,7117600
2016-04-08,41.619999,41.889999,40.930000,41.230000,39.409225,8081300
2016-04-11,41.430000,41.980000,41.150002,41.189999,39.370987,7177800
2016-04-12,41.570000,43.830002,41.360001,43.470001,41.550304,10603800
2016-04-13,43.630001,43.959999,43.009998,43.580002,41.655441,9397600
2016-04-14,43.830002,44.299999,43.459999,44.220001,42.267181,8231600
2016-04-15,43.750000,44.169998,43.520000,43.700001,41.770142,8164500
2016-04-18,42.090000,45.000000,42.040001,45.000000,43.012737,9338500
2016-04-19,45.209999,47.099998,44.970001,47.060001,44.981762,12874100
2016-04-20,46.730000,47.660000,46.090000,47.080002,45.000877,8500400
2016-04-21,46.990002,47.320000,46.119999,46.230000,44.188416,10010700
2016-04-22,46.340000,47.740002,46.259998,47.619999,45.517029,9399900
2016-04-25,47.160000,47.230000,45.840000,46.270000,44.226654,11597100
2016-04-26,46.599998,48.169998,46.340000,48.080002,45.956726,10715400
2016-04-27,48.549999,48.910000,47.820000,48.110001,45.985386,11556500
2016-04-28,48.130001,49.349998,47.500000,47.669998,45.564823,12327600
2016-04-29,47.900002,48.830002,46.950001,47.790001,45.679523,9024000
2016-05-02,47.560001,47.689999,46.119999,46.849998,44.781033,8278800
2016-05-03,46.099998,46.259998,44.709999,45.080002,43.089207,8770100
2016-05-04,45.169998,45.650002,43.189999,43.410000,41.492950,9267000
2016-05-05,44.540001,44.980000,42.759998,43.209999,41.301781,8384600
2016-05-06,42.730000,43.580002,42.270000,42.759998,40.871662,8148100
2016-05-09,42.310001,42.490002,41.119999,41.650002,39.810677,7049800
2016-05-10,41.619999,42.889999,41.580002,42.869999,40.976803,7720700
2016-05-11,42.869999,44.430000,42.310001,43.680000,41.751026,8913000
2016-05-12,44.049999,44.689999,43.049999,43.730000,41.798820,8380800
2016-05-13,43.369999,43.919998,42.840000,43.020000,41.120174,6203300
2016-05-16,43.790001,44.509998,43.790001,44.080002,42.133366,7837900
2016-05-17,43.880001,44.450001,43.459999,43.779999,41.846607,11746900
2016-05-18,43.380001,44.119999,43.049999,43.340000,41.663960,8155000
2016-05-19,42.750000,43.619999,42.070000,43.360001,41.683189,6284300
2016-05-20,43.520000,43.990002,43.040001,43.580002,41.894680,6397700
2016-05-23,43.200001,43.919998,43.000000,43.590000,41.904293,6723900
2016-05-24,43.919998,43.980000,43.290001,43.459999,41.779312,5989300
2016-05-25,43.900002,45.060001,43.849998,44.900002,43.163631,6456200
2016-05-26,45.419998,45.779999,44.689999,44.730000,43.000210,7768200
2016-05-27,44.270000,44.430000,43.849998,44.330002,42.615673,6068600
2016-05-31,44.590000,45.270000,43.680000,43.790001,42.096558,9511600
2016-06-01,43.369999,44.080002,43.209999,44.060001,42.356121,7262100
2016-06-02,43.750000,44.630001,43.450001,44.380001,42.663746,6969700
2016-06-03,44.389999,44.720001,43.700001,44.180000,42.471478,6086800
2016-06-06,44.799999,45.630001,44.470001,45.520000,43.759655,7813100
2016-06-07,45.970001,47.570000,45.799999,47.540001,45.701542,11227800
2016-06-08,47.950001,48.450001,47.439999,47.490002,45.653469,9641000
2016-06-09,46.720001,47.139999,46.549999,46.570000,44.769043,5425100
2016-06-10,45.900002,46.119999,44.259998,44.509998,42.788708,9008300
2016-06-13,43.959999,44.959999,43.799999,43.880001,42.183079,7394900
2016-06-14,43.840000,44.599998,43.349998,44.320000,42.606060,7324500
2016-06-15,43.910000,44.509998,43.410000,43.709999,42.019653,6898000
2016-06-16,43.200001,43.320000,42.220001,43.160000,41.490925,7010100
2016-06-17,43.599998,44.740002,43.509998,44.150002,42.442638,9672800
2016-06-20,45.000000,45.360001,44.570000,44.689999,42.961750,8374600
2016-06-21,44.580002,45.080002,44.250000,44.799999,43.067497,6783300
2016-06-22,45.119999,45.180000,43.910000,43.990002,42.288830,8649100
2016-06-23,44.599998,45.639999,44.270000,45.630001,43.865406,7714800
2016-06-24,43.320000,44.419998,42.919998,43.169998,41.500534,13630200
2016-06-27,42.509998,42.660000,40.520000,40.779999,39.202953,11940900
2016-06-28,41.970001,42.139999,41.439999,41.950001,40.327717,8996500
2016-06-29,42.500000,44.220001,42.189999,43.910000,42.211918,10234900
2016-06-30,43.720001,44.119999,43.209999,43.599998,41.913898,9342200
2016-07-01,43.849998,44.419998,43.500000,43.509998,41.827385,9611800
2016-07-05,42.720001,42.770000,41.369999,41.700001,40.087383,10189600
2016-07-06,41.549999,42.029999,41.169998,41.900002,40.279652,7023900
2016-07-07,42.299999,42.790001,41.189999,41.509998,39.904724,8771000
2016-07-08,42.349998,42.430000,41.619999,42.299999,40.664173,10801900
2016-07-11,42.740002,42.959999,42.400002,42.450001,40.808376,6345700
2016-07-12,43.160000,44.290001,43.110001,43.799999,42.106171,10303100
2016-07-13,43.799999,44.049999,42.110001,42.869999,41.212139,9203700
2016-07-14,43.509998,43.520000,42.680000,43.020000,41.356331,6580800
2016-07-15,43.270000,43.490002,42.680000,42.939999,41.279427,5898400
2016-07-18,42.730000,42.939999,42.209999,42.709999,41.058327,5261500
2016-07-19,42.450001,42.650002,41.700001,41.910000,40.289265,7262300
2016-07-20,41.720001,42.330002,41.279999,42.029999,40.404613,6695900
2016-07-21,41.799999,42.209999,40.880001,41.040001,39.688976,8733800
2016-07-22,41.110001,41.290001,40.619999,40.759998,39.418194,7306100
2016-07-25,40.430000,40.669998,39.810001,40.240002,38.915321,7482400
2016-07-26,40.049999,40.860001,39.950001,40.790001,39.447212,5896000
2016-07-27,40.939999,41.439999,40.000000,40.070000,38.750912,10131500
2016-07-28,40.250000,40.770000,39.669998,40.259998,38.934658,11526700
2016-07-29,39.770000,40.910000,39.669998,40.820000,39.476227,8138900
2016-08-01,40.410000,40.419998,39.419998,39.610001,38.306057,9592300
2016-08-02,39.810001,40.049999,38.799999,39.790001,38.480129,7145800
2016-08-03,39.820000,40.340000,39.500000,40.310001,38.983013,8586700
2016-08-04,40.169998,40.459999,39.660000,40.099998,38.779922,6881900
2016-08-05,40.290001,40.639999,39.919998,40.599998,39.263466,8736100
2016-08-08,40.980000,41.799999,40.910000,41.560001,40.191864,9679500
2016-08-09,41.740002,41.930000,41.040001,41.240002,39.882397,7076600
2016-08-10,41.450001,41.540001,40.500000,40.599998,39.263466,6375500
2016-08-11,40.790001,41.709999,40.320000,41.389999,40.027458,8757400
2016-08-12,41.549999,41.650002,41.180000,41.369999,40.008114,4948800
2016-08-15,41.660000,42.240002,41.570000,42.180000,40.791451,5896200
2016-08-16,42.180000,43.060001,41.759998,42.860001,41.449066,10973800
2016-08-17,42.689999,43.250000,42.400002,43.200001,41.777866,8857700
2016-08-18,43.340000,43.689999,43.139999,43.590000,42.155037,6991500
2016-08-19,43.279999,43.480000,43.020000,43.320000,41.893925,6190100
2016-08-22,42.740002,42.930000,42.310001,42.630001,41.226639,6179600
2016-08-23,42.599998,43.330002,42.459999,43.220001,41.797218,6179700
2016-08-24,42.959999,43.369999,42.849998,42.959999,41.545776,5511400
2016-08-25,42.900002,43.029999,42.419998,42.779999,41.371696,4504900
2016-08-26,42.900002,43.290001,42.139999,42.299999,40.907497,5654600
2016-08-29,42.180000,42.470001,42.020000,42.349998,40.955853,4430300
2016-08-30,42.590000,42.869999,42.099998,42.230000,40.839806,5425200
2016-08-31,42.060001,42.130001,40.770000,41.049999,39.698654,8770600
2016-09-01,40.900002,41.099998,40.130001,40.599998,39.263466,7536600
2016-09-02,41.150002,41.310001,40.820000,40.919998,39.572929,5606700
2016-09-06,41.040001,41.230000,40.610001,41.000000,39.650295,6654500
2016-09-07,41.220001,41.500000,41.020000,41.480000,40.114491,6368800
2016-09-08,41.919998,43.340000,41.669998,43.279999,41.855236,10691800
2016-09-09,42.830002,43.430000,42.220001,42.250000,40.859150,12586100
2016-09-12,41.970001,43.130001,41.560001,42.669998,41.265320,10222600
2016-09-13,41.919998,42.020000,40.669998,41.009998,39.659966,11732300
2016-09-14,40.860001,41.450001,39.880001,39.990002,38.673542,10031800
2016-09-15,40.009998,40.490002,39.770000,40.029999,38.712227,7802700
2016-09-16,39.619999,39.980000,39.500000,39.869999,38.557499,9604200
2016-09-19,40.119999,40.240002,39.279999,39.279999,37.986916,5400500
2016-09-20,39.330002,39.830002,39.000000,39.009998,37.725803,5877200
2016-09-21,39.480000,40.130001,39.340000,40.060001,38.741241,6385800
2016-09-22,40.750000,41.330002,40.750000,41.020000,39.669640,7920200
2016-09-23,40.360001,41.209999,39.599998,39.939999,38.625195,8530000
2016-09-26,40.080002,40.770000,39.990002,40.020000,38.702553,4985900
2016-09-27,39.540001,39.599998,39.000000,39.430000,38.131985,7796400
2016-09-28,39.599998,42.270000,39.119999,42.180000,40.791451,13568400
2016-09-29,41.970001,44.160000,41.970001,43.660000,42.222733,16585900
2016-09-30,43.820000,44.119999,43.230000,43.470001,42.038986,8814000
2016-10-03,43.680000,43.810001,42.799999,43.430000,42.000305,5244200
2016-10-04,43.430000,43.540001,42.590000,42.869999,41.458740,6263800
2016-10-05,43.500000,44.119999,43.310001,43.910000,42.464500,6424100
2016-10-06,44.070000,44.560001,43.529999,44.520000,43.054420,8231600
2016-10-07,44.500000,44.689999,44.020000,44.220001,42.764301,8281700
2016-10-10,44.630001,45.040001,44.360001,44.389999,42.928696,9075500
2016-10-11,44.320000,44.590000,43.180000,43.330002,41.903595,6899400
2016-10-12,43.169998,43.540001,42.570000,43.470001,42.038986,5759100
2016-10-13,42.650002,42.689999,41.869999,42.150002,40.998222,7443500
2016-10-14,42.349998,42.740002,41.639999,41.669998,40.531338,6571300
2016-10-17,41.580002,41.820000,40.820000,41.099998,39.976913,5645300
2016-10-18,41.590000,41.619999,40.369999,40.650002,39.539215,6868200
2016-10-19,40.959999,42.099998,40.880001,41.720001,40.579975,9634100
2016-10-20,41.380001,42.070000,41.090000,41.490002,40.356262,6446100
2016-10-21,41.169998,41.599998,40.959999,41.540001,40.404892,5553200
2016-10-24,41.869999,42.560001,41.639999,42.240002,41.085766,9333800
2016-10-25,42.130001,42.650002,41.770000,41.810001,40.667515,6268300
2016-10-26,41.250000,42.290001,41.130001,41.799999,40.657787,8420200
2016-10-27,42.189999,44.849998,42.150002,44.000000,42.797672,16604200
2016-10-28,44.700001,45.840000,44.290001,44.970001,43.741165,18410500
2016-10-31,44.759998,44.799999,43.250000,43.450001,42.262699,11284000
2016-11-01,43.970001,44.070000,42.540001,43.540001,42.350239,8954800
2016-11-02,42.919998,43.560001,42.349998,43.230000,42.048710,7498400
2016-11-03,43.459999,44.009998,43.090000,43.599998,42.408600,6653900
2016-11-04,43.340000,43.799999,42.680000,42.759998,41.591553,7323000
2016-11-07,43.500000,44.000000,43.180000,43.919998,42.719852,5780400
2016-11-08,43.630001,44.849998,43.500000,44.330002,43.118656,6332500
2016-11-09,43.470001,46.209999,43.389999,45.730000,44.480400,10856700
2016-11-10,45.669998,45.740002,44.349998,44.779999,43.556355,11182100
2016-11-11,44.310001,44.680000,43.419998,43.939999,42.739311,8155500
2016-11-14,43.580002,44.259998,43.419998,44.130001,42.924122,9890800
2016-11-15,44.250000,45.590000,44.250000,45.279999,44.042694,11199700
2016-11-16,45.160000,45.650002,44.180000,44.380001,43.167286,6778300
2016-11-17,44.799999,45.080002,43.500000,43.610001,42.418331,6757600
2016-11-18,43.709999,44.959999,43.669998,44.759998,43.536903,8429400
2016-11-21,45.639999,46.500000,45.540001,46.360001,45.093185,9890700
2016-11-22,46.290001,46.689999,45.279999,46.070000,44.811104,7255500
2016-11-23,45.720001,46.450001,45.529999,46.299999,45.034817,4870600
2016-11-25,45.799999,46.040001,45.169998,45.750000,44.499847,3494400
2016-11-28,46.720001,46.849998,45.389999,45.500000,44.256680,9429500
2016-11-29,44.470001,44.549999,43.830002,44.230000,43.021381,9376700
2016-11-30,46.299999,49.320000,46.230000,48.520000,47.194160,20897800
2016-12-01,50.139999,50.150002,48.040001,48.220001,46.902363,11105900
2016-12-02,48.049999,48.480000,47.730000,48.119999,46.805088,5805000
2016-12-05,48.830002,50.099998,48.630001,48.880001,47.544323,8860700
2016-12-06,48.470001,50.049999,48.130001,49.900002,48.536453,7168300
2016-12-07,49.459999,50.040001,49.250000,49.900002,48.536453,9074300
2016-12-08,50.090000,50.180000,48.919998,49.779999,48.419727,5904600
2016-12-09,49.970001,50.820000,49.820000,50.770000,49.382671,6126100
2016-12-12,52.160000,53.099998,51.270000,51.380001,49.976009,10748300
2016-12-13,52.259998,53.169998,51.630001,52.639999,51.201572,7962200
2016-12-14,52.240002,52.619999,51.380001,51.490002,50.083000,8596500
2016-12-15,51.119999,52.130001,50.580002,51.740002,50.326168,7934900
2016-12-16,51.980000,52.139999,51.570000,51.939999,50.520706,10196900
2016-12-19,52.000000,52.090000,51.560001,51.980000,50.559612,4748000
2016-12-20,52.220001,52.580002,51.360001,51.549999,50.141361,4659500
2016-12-21,51.840000,52.160000,51.439999,51.480000,50.073277,4187200
2016-12-22,51.549999,51.779999,51.380001,51.540001,50.131638,4594800
2016-12-23,51.340000,51.650002,51.220001,51.369999,49.966278,2856900
2016-12-27,51.450001,51.939999,51.349998,51.599998,50.189995,2995400
2016-12-28,51.470001,51.740002,50.630001,50.770000,49.382671,4275500
2016-12-29,50.660000,50.820000,50.240002,50.540001,49.158958,3619300
2016-12-30,50.410000,50.840000,49.930000,50.139999,48.769890,4806300
2017-01-03,50.820000,51.610001,49.919998,50.610001,49.227047,7032600
2017-01-04,50.700001,51.099998,50.320000,51.080002,49.684204,4990000
2017-01-05,51.209999,51.680000,50.720001,50.930000,49.538307,4727100
2017-01-06,51.020000,51.080002,50.290001,50.740002,49.353497,3472500
2017-01-09,50.270000,50.529999,49.630001,49.660000,48.303005,5731000
2017-01-10,49.880001,50.040001,49.369999,49.660000,48.303005,5447900
2017-01-11,49.959999,51.490002,49.459999,51.220001,49.820381,8689400
2017-01-12,51.500000,51.529999,50.090000,50.150002,48.779617,6963300
2017-01-13,49.900002,50.869999,49.840000,50.590000,49.207592,4413300
2017-01-17,50.560001,50.709999,50.000000,50.150002,48.779617,4990000
2017-01-18,49.799999,50.590000,49.790001,50.270000,48.896339,4970000
2017-01-19,50.200001,50.450001,49.779999,49.860001,48.497543,4915300
2017-01-20,50.389999,51.090000,50.320000,50.730000,49.343765,5888500
2017-01-23,50.259998,50.570000,49.580002,49.939999,48.575356,5969500
2017-01-24,50.139999,51.400002,50.009998,50.270000,48.896339,5919200
2017-01-25,50.410000,51.230000,50.320000,50.689999,49.304859,5991200
2017-01-26,50.630001,51.020000,50.340000,50.630001,49.246502,4164100
2017-01-27,50.330002,50.459999,49.200001,49.430000,48.079288,5408100
2017-01-30,49.009998,49.180000,47.189999,47.480000,46.182575,10483200
2017-01-31,47.810001,48.790001,47.369999,48.759998,47.427601,7464500
2017-02-01,49.000000,49.150002,47.439999,48.500000,47.174706,10040900
2017-02-02,48.750000,49.340000,47.279999,48.689999,47.359512,8625100
2017-02-03,48.849998,50.490002,48.820000,50.430000,49.051964,8414400
2017-02-06,50.500000,50.980000,49.349998,50.090000,48.721260,8127500
2017-02-07,49.549999,50.230000,49.080002,49.419998,48.069561,7591600
2017-02-08,49.049999,50.160000,48.509998,49.599998,48.244644,8588600
2017-02-09,50.040001,50.330002,49.480000,49.810001,48.448906,6357000
2017-02-10,50.029999,50.540001,49.820000,50.139999,49.030743,5996000
2017-02-13,50.040001,50.040001,49.220001,49.700001,48.600479,6163400
2017-02-14,50.000000,50.180000,49.330002,50.139999,49.030743,6045600
2017-02-15,49.830002,50.290001,49.310001,49.360001,48.267998,7461800
2017-02-16,49.590000,49.650002,48.270000,48.340000,47.270565,9689100
2017-02-17,48.220001,48.240002,47.099998,47.509998,46.458927,10694000
2017-02-21,48.130001,48.520000,47.820000,48.130001,47.065212,9577200
2017-02-22,47.799999,47.939999,47.029999,47.099998,46.057999,8007700
2017-02-23,47.790001,47.860001,47.029999,47.299999,46.253571,7846400
2017-02-24,47.009998,47.490002,46.709999,47.040001,45.999329,6749500
2017-02-27,47.230000,47.639999,46.970001,47.360001,46.312244,6208300
2017-02-28,47.169998,47.669998,47.000000,47.570000,46.517597,6710600
2017-03-01,48.000000,49.230000,47.860001,49.049999,47.964859,9194500
2017-03-02,48.619999,48.820000,47.910000,48.209999,47.143440,5955300
2017-03-03,48.189999,48.439999,47.639999,47.820000,46.762070,5290100
2017-03-06,47.779999,48.470001,47.340000,48.320000,47.251011,6078500
2017-03-07,48.450001,48.509998,47.599998,47.720001,46.664280,5652800
2017-03-08,47.410000,47.660000,45.810001,45.910000,44.894325,9435500
2017-03-09,45.610001,46.630001,45.480000,46.480000,45.451714,7235900
2017-03-10,46.880001,46.880001,45.480000,45.669998,44.659634,8455400
2017-03-13,45.680000,46.169998,45.540001,45.840000,44.825874,6333800
2017-03-14,45.150002,45.200001,44.189999,44.939999,43.945786,10538300
2017-03-15,45.470001,46.119999,44.849998,45.840000,44.825874,7573400
2017-03-16,45.950001,46.130001,45.509998,45.840000,44.825874,6393700
2017-03-17,45.970001,46.360001,45.639999,45.689999,44.679188,8359700
2017-03-20,45.400002,45.980000,45.049999,45.860001,44.845432,5754200
2017-03-21,46.040001,46.169998,44.880001,45.180000,44.180473,6504200
2017-03-22,45.029999,45.320000,44.630001,44.650002,43.662201,7852200
2017-03-23,44.650002,45.000000,44.349998,44.480000,43.495956,9149400
2017-03-24,44.639999,44.880001,43.970001,44.099998,43.124367,8797100
2017-03-27,43.490002,44.439999,43.259998,44.290001,43.310165,6231900
2017-03-28,44.410000,45.490002,44.200001,45.380001,44.376053,7034800
2017-03-29,45.330002,46.060001,45.009998,45.950001,44.933437,6040800
2017-03-30,49.330002,50.410000,48.610001,50.000000,48.893841,40059800
2017-03-31,49.639999,50.049999,49.020000,49.869999,48.766712,13410500
2017-04-03,49.900002,49.930000,48.799999,49.450001,48.356010,7711800
2017-04-04,49.430000,49.790001,49.049999,49.730000,48.629810,6175900
2017-04-05,50.009998,50.410000,48.950001,49.110001,48.023533,7490900
2017-04-06,49.389999,49.970001,49.160000,49.810001,48.708046,6823800
2017-04-07,49.849998,50.000000,49.380001,49.540001,48.444019,5857400
2017-04-10,49.790001,50.470001,49.730000,50.150002,49.040524,6737400
2017-04-11,50.150002,50.240002,49.570000,50.150002,49.040524,7395200
2017-04-12,50.139999,50.619999,49.299999,49.439999,48.346230,7623000
2017-04-13,49.599998,49.790001,48.540001,48.619999,47.544373,8807100
2017-04-17,48.590000,49.020000,48.459999,48.950001,47.867077,5286600
2017-04-18,48.610001,49.270000,48.430000,48.689999,47.612820,6046600
2017-04-19,48.759998,49.070000,47.820000,48.000000,46.938087,6165200
2017-04-20,48.020000,48.680000,47.889999,47.950001,46.889194,6278800
2017-04-21,47.860001,48.130001,47.299999,47.740002,46.683842,6056300
2017-04-24,48.000000,48.189999,47.709999,47.910000,46.850075,5750700
2017-04-25,47.970001,48.900002,47.799999,48.790001,47.710609,7023200
2017-04-26,48.270000,49.529999,48.240002,48.340000,47.270565,6536900
2017-04-27,47.830002,48.139999,46.860001,47.860001,46.801182,7302700
2017-04-28,48.150002,48.320000,47.740002,47.910000,46.850075,6419400
2017-05-01,47.900002,48.029999,47.459999,47.480000,46.429592,5795400
2017-05-02,47.560001,47.619999,46.270000,46.700001,45.666851,10390500
2017-05-03,46.250000,47.439999,46.250000,47.080002,46.038441,5757200
2017-05-04,46.779999,46.849998,45.689999,45.919998,44.904102,9999300
2017-05-05,45.950001,46.849998,45.889999,46.770000,45.735298,7894400
2017-05-08,46.799999,47.230000,46.520000,47.130001,46.087330,5861200
2017-05-09,47.180000,47.209999,46.060001,46.270000,45.246361,6157400
2017-05-10,46.709999,47.860001,46.529999,47.610001,46.556717,7950300
2017-05-11,47.009998,47.810001,47.009998,47.419998,46.630466,8569900
2017-05-12,47.400002,47.669998,46.590000,46.970001,46.187962,9151900
2017-05-15,48.090000,48.330002,47.259998,47.439999,46.650131,7675600
2017-05-16,47.669998,47.720001,46.680000,47.130001,46.345295,5288200
2017-05-17,47.130001,47.400002,46.330002,46.410000,45.637283,7512800
2017-05-18,46.000000,46.959999,45.820000,46.419998,45.647118,6543500
2017-05-19,46.889999,47.689999,46.619999,47.480000,46.689468,7206200
2017-05-22,47.830002,47.900002,46.869999,46.930000,46.148624,7967900
2017-05-23,46.860001,47.330002,46.669998,46.759998,45.981457,7436700
2017-05-24,46.639999,46.750000,46.139999,46.669998,45.892952,7765700
2017-05-25,46.470001,46.970001,44.680000,45.049999,44.299927,12772200
2017-05-26,45.330002,45.400002,44.680000,45.349998,44.594929,10758900
2017-05-30,44.930000,45.090000,44.529999,44.790001,44.044254,9280900
2017-05-31,44.320000,44.860001,44.090000,44.689999,43.945919,8770800
2017-06-01,44.799999,45.320000,44.389999,44.860001,44.113091,7946800
2017-06-02,44.580002,44.619999,44.020000,44.259998,43.523079,8000900
2017-06-05,44.060001,44.529999,44.000000,44.020000,43.287075,5731300
2017-06-06,43.950001,44.509998,43.799999,44.480000,43.739414,8584000
2017-06-07,44.200001,44.430000,43.240002,43.560001,42.834736,13140900
2017-06-08,43.560001,43.849998,43.020000,43.070000,42.352894,9151900
2017-06-09,43.099998,44.939999,43.070000,44.820000,44.073753,10412900
2017-06-12,45.250000,46.040001,45.250000,45.720001,44.958771,13550400
2017-06-13,45.720001,46.660000,45.610001,46.430000,45.656952,8601000
2017-06-14,46.060001,46.110001,45.189999,45.419998,44.663765,7069600
2017-06-15,45.360001,45.849998,44.900002,45.389999,44.634266,9672500
2017-06-16,45.820000,46.669998,45.610001,46.529999,45.755287,11639600
2017-06-19,46.540001,46.720001,46.220001,46.360001,45.588116,6029900
2017-06-20,45.410000,46.040001,45.299999,45.820000,45.057106,7739600
2017-06-21,45.820000,46.220001,44.660000,44.950001,44.201595,10790300
2017-06-22,44.990002,45.389999,44.590000,44.810001,44.063923,8881300
2017-06-23,44.790001,45.310001,44.470001,44.830002,44.083591,8483100
2017-06-26,44.930000,44.959999,44.060001,44.230000,43.493580,9047500
2017-06-27,44.520000,44.630001,43.959999,43.970001,43.237911,8697100
2017-06-28,44.049999,44.340000,43.720001,43.959999,43.228073,6983500
2017-06-29,44.060001,44.660000,43.980000,44.080002,43.346081,8252400
2017-06-30,44.389999,44.580002,43.700001,43.959999,43.228073,9126700
2017-07-03,44.209999,45.830002,44.189999,45.660000,44.899773,5742900
2017-07-05,45.270000,45.450001,43.759998,44.160000,43.424747,7725500
2017-07-06,44.150002,44.310001,43.220001,43.310001,42.588898,7155500
2017-07-07,43.119999,43.279999,42.500000,43.000000,42.284058,8494200
2017-07-10,42.830002,43.480000,42.770000,43.240002,42.520061,5631900
2017-07-11,43.250000,43.660000,42.919998,43.349998,42.628231,5782600
2017-07-12,43.820000,44.000000,42.930000,43.240002,42.520061,7907900
2017-07-13,43.220001,43.470001,42.900002,43.250000,42.529896,7014100
2017-07-14,43.320000,43.779999,43.270000,43.450001,42.726566,5467300
2017-07-17,43.310001,43.520000,43.090000,43.189999,42.470894,7014700
